4.512853401202809,3.4365810752370094,3.68255559134804,3.06271757467767,3.4562781254685597,4.028038536544391,3.5304702450528502,4.292340091904911,5.01899399964376,4.7831896810001,5.39649373091393,3.6216452535388797,6.525114050668369,4.34263631482957,5.85722269007359,6.3816023878567805,6.11551929701169,6.294755543821941,6.5131445728803,5.25018950601471,5.913804588632,5.1238268569087895,5.62943812228955,5.753544755624519,1
4.03820071716011,3.87422093478939,3.1207425607456702,3.26164272347754,2.9907168646832596,3.7891148491622104,3.93584930284598,4.391823540358399,5.356574915841151,5.27440760790772,5.439402897821849,3.82322112434152,6.00344874896901,4.263088319241169,5.82226909964812,6.2064439243341605,5.63174696943247,6.63198305899198,6.59344070270602,5.6437680611657,5.9309860611751795,5.4217725742733,5.15051876347091,5.12666115880164,0
4.34361935073469,3.25460483051198,3.13028996429568,3.58364653748905,3.02188878387657,3.95300965746551,4.3791022872138194,4.43252466608761,5.47811452985101,4.91498570952185,5.09286137359995,3.65202287774894,6.10748896148895,4.647719309531309,5.28437432204782,6.252251020677379,5.7718760599321906,6.02301512335747,6.34011783233406,5.398612554384989,5.176215126498679,5.19333185997638,5.543660790304201,5.14826158019733,0
4.21591587881466,3.31080273072025,3.14480757688751,2.82613148545632,2.9790418690004503,3.26411760938394,3.6400089243448597,4.33290153855674,5.842453122317929,4.56010803699581,5.06548122054094,3.79245256200136,6.19025006003543,4.62270054822735,5.43725430125662,6.42027131256629,6.01426854133015,6.44723990968787,6.7886524205350804,5.721372828016309,5.92339358076645,4.98904270511116,5.79721826748552,5.72337487524436,0
4.607662188166151,3.6889711449494906,3.80465317995334,2.8824344227974503,3.24736215992841,3.3936152393772203,3.72086091258205,3.6002734346157097,5.5363501122404095,4.6535119136964695,5.82005477994048,3.86920329817874,6.32451882850277,4.7420371412062,5.40238194490625,5.784929253099611,6.3409684520441605,6.64960313543513,6.72080835191463,5.392020533110009,5.130296479688861,5.53280473024764,6.028961682367259,5.496418277498679,1
4.55019045720233,3.6055169353327297,3.04092795249486,3.65342290669847,3.34423400070498,3.1630243970635004,3.83425525963864,4.11381296415122,5.61066458689976,4.774740620536179,5.6526758435808,3.7617791679847,5.826965213220661,4.92349984258871,5.42736701362619,6.54904951238883,6.131222370375331,5.908349686968089,6.529819395885791,5.096633627860389,5.294998208493389,5.19955997379004,5.3173790727871,5.743399006719849,1
3.9722686334936204,3.90549096313721,3.65479334770164,3.54703472949675,3.4934618400234503,3.66120371586509,4.23721838545672,3.6259629161857796,5.21879797679872,4.80135883131913,4.949943915030049,3.61700369707877,5.811019250074629,4.40289586830003,5.385822724079599,6.098006665820599,5.71017398328097,6.63795343158749,6.88867956716395,5.4680144566224405,5.909054106330941,5.27569048633904,5.4551353335071,5.09837396254507,0
4.3726271579446205,4.0628413087098,3.68451178364081,3.45691169177382,3.40237437467646,3.32094219427881,3.86999186284685,4.20636311522058,5.573987543064929,4.80019187627004,5.11288453326342,3.5246287282593296,6.594583822774401,4.48608901774641,5.39298743877051,6.111848054861469,5.4197028829605305,6.5955958481166395,6.50636482703784,5.9674594891379105,5.466635465801341,5.3106180677893295,5.292737767310309,5.912406513303321,0
4.421347264708531,3.6837577612223704,3.9232068463786103,3.0707297145538597,3.40595819883718,3.3750620370827598,4.12545733376753,3.59536372648399,5.13690163626308,4.58661517473723,5.26733445077691,3.8470739886664105,5.8592875439379695,4.89568129894184,5.76543726354101,6.4836751910321295,5.564858885880491,6.58058733293443,6.28484346865736,5.34122791467953,5.93804295345015,5.03538266892905,5.40466648400341,5.0075062515716,1
3.8704546543708904,4.04627612765736,3.56552262172359,3.1961740718213796,2.7324216540564503,3.22208835303722,4.132033061342169,4.09550494823892,4.99840271895613,4.850421979242769,5.90776431571379,3.8996195749242997,6.22109098800931,4.574701721720901,5.5555435199651395,5.65989108292358,5.867429160554829,6.712708961143201,6.047576832793619,5.524625520038531,5.331477281726411,5.25900615801642,5.67192815289813,5.56064524266197,0
4.53899927821287,4.060588651766991,3.50352030750121,2.76512796866754,3.44191394006455,3.4786151406268297,4.3837710420195695,4.21683978471297,5.4469061739376405,4.78208138639832,5.397335789172981,4.15646950757921,6.2061602486590495,4.03915182806392,5.21458457615034,6.63379295026237,6.23866140216676,6.132373246511741,6.19649787721053,5.29129743189266,5.2765538935606795,5.75050713311583,5.667827834956759,5.33783557780563,1
4.45515677385729,3.71184221690223,3.9481141401648303,2.9485207445760695,3.4309596189689398,3.24240063364423,3.6631485198276206,4.36854183439755,4.963895560762441,5.30520564903643,5.05477989271383,4.11850438525215,5.74404139835065,4.32471722739661,5.682361751753381,5.7296513115893,6.23915284710504,6.620231530385281,6.35413277262756,5.32561225413445,5.43260510472612,5.4700944149019195,5.18885417747686,5.11068868039725,1
4.68163649282256,3.3594138658318298,3.3242701027422203,3.47488834944857,3.6622990980697696,3.2357656052974804,3.5713564670072504,3.6540916986922998,5.01082579597824,4.8143726193105705,5.50655696179536,4.30532398455938,5.84725104971565,4.310389897294621,4.95487036867434,6.33427204049809,5.86110680161772,5.886786249097481,6.32435795812129,5.86814685315291,5.47355172862004,5.5935682483188,5.892005029722769,4.96980910226514,1
4.651934020259571,4.01407008783319,3.16014574146774,3.6410494168892598,3.1705899309640895,3.81244894714306,3.67222271846633,3.7505214387853396,5.72551597218911,4.60597570623477,5.762862906615009,4.08233138297609,5.92692763082882,4.46051315795751,5.64419756999058,5.92757345165623,6.1555178292922195,5.85229244823467,6.55825881582304,5.2945699018238,5.182131306847519,5.4321246271673,5.36551292131558,5.11109195573192,0
4.30949944162331,3.363291449428,3.5720178572415096,3.1112907351029904,3.34227119914474,3.18162079549766,3.7815142629640603,4.553011147280849,5.6293225143529595,5.00679372849903,5.302785594244731,3.6779094493625295,6.629695757159481,4.95550319858352,5.72236766010167,5.729346585890419,5.518203638263,6.76862003480998,6.843076698435019,5.56290030653113,5.32107213437986,4.92480494515314,5.374938689213309,5.08638638126588,0
4.21761075131476,3.52480797621369,3.25928813119766,3.2134136523335295,3.005477626076,4.09316373943752,4.14162461139402,3.73405060989698,5.82650205473827,5.0384532544180995,5.8734031565491405,4.27928250909636,6.1667752484635,4.3270797429456405,4.99974821869094,6.5887521382914995,5.65531439961598,6.81046507922116,6.78229254415029,5.966411935473929,5.4744555735860505,5.544654475058941,5.410293543213901,4.98423601409188,1
